mysql> SELECT * FROM PLAYERS;
+-------+--------+--------+------------+--------------------------------+------------------+----------------------------+
| nflId | height | weight | birthDate  | collegeName                    | officialPosition | displayName                |
| 42031 | 5-Jun  |    285 | 7/15/1990  | Mississippi State              | DE               | Denico Autry               |
| 42033 | 5-Jun  |    245 | 7/3/1991   | Harvard                        | TE               | Cameron Brate              |
| 42051 | 8-May  |    170 | 3/19/1992  | McNeese State                  | WR               | Diontae Spencer            |
| 42116 | 11-May |    210 | 3/28/1992  | Texas                          | SS               | Adrian Phillips            |
| 42302 | 6-Jun  |    255 | 4/10/1992  | Canisius                       | TE               | Chris Manhertz             |
| 42331 | 6-Jun  |    265 | 4/13/1992  | No College                     | DE               | Efe Obada                  |
| 42344 | 4-Jun  |    231 | 1/6/1994   | Florida State                  | QB               | Jameis Winston             |
| 42346 | 3-Jun  |    255 | 8/3/1994   | Florida                        | OLB              | Dante Fowler               |
| 42347 | 1-Jun  |    211 | 6/17/1994  | Alabama                        | WR               | Amari Cooper               |
| 42348 | 5-Jun  |    315 | 12/26/1991 | Iowa                           | G                | Brandon Scherff            |
| 42349 | 5-Jun  |    302 | 6/20/1994  | Southern California            | DT               | Leonard Williams           |
| 42350 | 3-Jun  |    216 | 6/25/1992  | West Virginia                  | WR               | Kevin White                |
| 42352 | 6-Jun  |    329 | 4/25/1994  | Miami                          | G                | Ereck Flowers              |
| 42354 | Jun-00 |    190 | 7/25/1992  | Michigan State                 | CB               | Trae Waynes                |
| 42355 | 2-Jun  |    345 | 8/20/1993  | Washington                     | NT               | Danny Shelton              |
| 42356 | 7-Jun  |    316 | 11/4/1993  | Stanford                       | G                | Andrus Peat                |
| 42357 | 3-Jun  |    216 | 1/20/1993  | Louisville                     | WR               | DeVante Parker             |
| 42358 | 1-Jun  |    215 | 4/13/1993  | Wisconsin                      | RB               | Melvin Gordon              |
| 42360 | 7-Jun  |    292 | 11/15/1993 | Oregon                         | DE               | Arik Armstead              |
| 42362 | 5-Jun  |    313 | 8/23/1992  | Florida State                  | T                | Cameron Erving             |
| 42363 | Jun-00 |    198 | 5/24/1993  | Southern California            | WR               | Nelson Agholor             |
| 42364 | 5-Jun  |    310 | 4/25/1992  | Texas A&amp;M                  | T                | Cedric Ogbuehi             |
| 42365 | 4-Jun  |    269 | 2/12/1993  | Kentucky                       | OLB              | Bud Dupree                 |
| 42367 | 5-Jun  |    307 | 12/28/1993 | Florida                        | T                | D.J. Humphries             |
| 42368 | Jun-00 |    230 | 4/21/1994  | Washington                     | OLB              | Shaq Thompson              |
| 42370 | Jun-00 |    205 | 9/26/1992  | Connecticut                    | CB               | Byron Jones                |
| 42371 | 3-Jun  |    312 | 2/9/1992   | Duke                           | G                | Laken Tomlinson            |
| 42372 | 10-May |    192 | 1/5/1993   | Miami                          | WR               | Phillip Dorsett            |
| 42375 | 2-Jun  |    320 | 2/2/1994   | Texas                          | DT               | Malcom Brown               |
| 42376 | Jun-00 |    218 | 1/10/1994  | Alabama                        | SS               | Landon Collins             |
| 42377 | 6-Jun  |    338 | 6/23/1993  | Penn State                     | T                | Donovan Smith              |
| 42378 | 3-Jun  |    280 | 1/25/1994  | Florida State                  | DT               | Mario Edwards              |
| 42380 | 1-Jun  |    199 | 3/3/1992   | Ohio State                     | WR               | Devin Smith                |
| 42381 | 5-Jun  |    265 | 11/17/1992 | Mississippi State              | OLB              | Preston Smith              |
| 42382 | 3-Jun  |    320 | 1/6/1994   | Florida State                  | NT               | Eddie Goldman              |
| 42386 | 4-Jun  |    257 | 11/19/1992 | Mississippi State              | ILB              | Benardrick McKinney        |
| 42388 | Jun-00 |    232 | 2/29/1992  | UCLA                           | ILB              | Eric Kendricks             |
| 42389 | 1-Jun  |    215 | 2/12/1992  | Samford                        | SS               | Jaquiski Tartt             |
| 42390 | 1-Jun  |    205 | 10/3/1992  | Utah                           | SS               | Eric Rowe                  |
| 42391 | 11-May |    240 | 12/5/1992  | Miami                          | ILB              | Denzel Perryman            |
| 42392 | 6-Jun  |    305 | 4/21/1992  | Missouri                       | C                | Mitch Morse                |
| 42393 | 11-May |    193 | 1/2/1994   | Florida State                  | CB               | Ronald Darby               |
| 42395 | 6-Jun  |    341 | 9/21/1992  | Oklahoma                       | DE               | Jordan Phillips            |
| 42397 | 9-May  |    203 | 6/13/1993  | Nebraska                       | RB               | Ameer Abdullah             |
| 42398 | 4-Jun  |    252 | 4/12/1994  | Minnesota                      | TE               | Maxx Williams              |
| 42400 | 8-Jun  |    328 | 5/13/1992  | Wisconsin                      | T                | Rob Havenstein             |
| 42401 | 3-Jun  |    260 | 3/13/1991  | Missouri                       | OLB              | Markus Golden              |
| 42402 | 5-Jun  |    315 | 3/10/1992  | Colorado State                 | T                | Ty Sambrailo               |
| 42403 | 5-Jun  |    255 | 11/23/1992 | Nebraska                       | DE               | Randy Gregory              |
| 42404 | 4-Jun  |    307 | 4/17/1993  | Hobart                         | G                | Ali Marpet                 |
| 42406 | 3-Jun  |    260 | 6/14/1993  | Michigan                       | DE               | Frank Clark                |
| 42410 | 3-Jun  |    325 | 10/3/1991  | South Carolina                 | G                | A.J. Cann                  |
| 42412 | 10-May |    182 | 9/28/1992  | Kansas State                   | WR               | Tyler Lockett              |
| 42416 | 1-Jun  |    210 | 4/16/1993  | Indiana                        | RB               | Tevin Coleman              |
| 42419 | 3-Jun  |    205 | 10/25/1992 | Georgia                        | WR               | Chris Conley               |
| 42421 | Jun-00 |    196 | 6/1/1993   | Florida State                  | CB               | P.J. Williams              |
| 42424 | 3-Jun  |    315 | 8/12/1993  | Louisville                     | G                | John Miller                |
| 42427 | 1-Jun  |    236 | 6/27/1992  | Texas                          | ILB              | Jordan Hicks               |
| 42428 | 6-Jun  |    250 | 10/15/1992 | Rutgers                        | TE               | Tyler Kroft                |
| 42429 | 1-Jun  |    224 | 12/16/1991 | Northern Iowa                  | RB               | David Johnson              |
| 42431 | 5-Jun  |    252 | 10/29/1994 | Louisiana State                | DE               | Danielle Hunter            |
| 42433 | 5-Jun  |    320 | 3/2/1992   | Iowa                           | NT               | Carl Davis                 |
| 42436 | 6-Jun  |    301 | 8/3/1991   | Stanford                       | DE               | Henry Anderson             |
| 42437 | Jun-00 |    216 | 1/22/1993  | Stanford                       | WR               | Ty Montgomery              |
| 42441 | 11-May |    194 | 1/22/1993  | Oregon State                   | CB               | Steven Nelson              |
| 42443 | 4-Jun  |    318 | 11/14/1992 | Auburn                         | DT               | Angelo Blackson            |
| 42444 | 2-Jun  |    265 | 8/16/1993  | Arkansas                       | OLB              | Trey Flowers               |
| 42445 | 6-Jun  |    330 | 8/31/1992  | Oklahoma                       | T                | Daryl Williams             |
| 42448 | 9-May  |    177 | 6/17/1993  | Duke                           | WR               | Jamison Crowder            |
| 42460 | 6-Jun  |    252 | 8/7/1991   | Oklahoma                       | TE               | Blake Bell                 |
| 42465 | 4-Jun  |    272 | 9/8/1992   | Kentucky                       | OLB              | Za'Darius Smith            |
| 42467 | 1-Jun  |    227 | 8/3/1994   | Louisiana State                | OLB              | Kwon Alexander             |
| 42469 | 9-May  |    221 | 2/19/1993  | South Carolina                 | RB               | Mike Davis                 |
| 42470 | Jun-00 |    243 | 5/28/1993  | Minnesota                      | OLB              | Damien Wilson              |
| 42471 | 4-Jun  |    323 | 2/10/1992  | Miami                          | G                | Jon Feliciano              |
| 42474 | 1-Jun  |    310 | 8/28/1993  | Georgia Tech                   | G                | Shaquille Mason            |
| 42476 | 4-Jun  |    309 | 11/9/1991  | Florida                        | C                | Max Garcia                 |
| 42477 | 4-Jun  |    310 | 5/3/1992   | West Virginia                  | G                | Mark Glowinski             |
| 42480 | Jun-00 |    305 | 4/28/1993  | Clemson                        | DT               | Grady Jarrett              |
| 42485 | Jun-00 |    214 | 4/29/1993  | Penn State                     | FS               | Adrian Amos                |
| 42486 | 2-Jun  |    243 | 3/24/1992  | Southern Illinois              | TE               | MyCole Pruitt              |
| 42488 | 11-May |    192 | 8/18/1993  | Memphis                        | CB               | Bobby McCain               |
| 42489 | Jun-00 |    191 | 11/29/1993 | Maryland                       | WR               | Stefon Diggs               |
| 42497 | 2-Jun  |    309 | 9/3/1992   | Fresno State                   | DT               | Tyeler Davison             |
| 42500 | 6-Jun  |    260 | 1/14/1993  | Auburn                         | TE               | C.J. Uzomah                |
